query_index,gt_rank,ap,precision_5,precision_10,recall_5,recall_10,f1_5,f1_10
362,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
363,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
365,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
367,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
368,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
370,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
371,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
373,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
374,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
375,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
376,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
377,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
379,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
380,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
381,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
383,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
384,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
385,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
386,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
387,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
388,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
390,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
391,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
392,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
393,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
394,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
395,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
396,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
398,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
399,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
401,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
403,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
404,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
405,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
406,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
407,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
408,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
409,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
410,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
411,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
412,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
414,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
415,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
416,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
417,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
419,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
420,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
422,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
424,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
425,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
426,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
427,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
428,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
429,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
430,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
432,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
433,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
435,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
436,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
437,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
438,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
440,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
441,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
442,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
443,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
448,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
449,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
452,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
453,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
455,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
457,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
459,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
460,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
461,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
462,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
463,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
464,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
465,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
471,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
472,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
473,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
476,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
478,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
479,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
480,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
481,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
483,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
485,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
486,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
487,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
488,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
489,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
490,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
492,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
493,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
494,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
495,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
496,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
497,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
498,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
499,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
503,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
504,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
505,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
507,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
509,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
511,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
512,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
516,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
520,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
522,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
523,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
527,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
530,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
532,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
534,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
535,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
540,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
541,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
542,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
545,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
549,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
550,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
551,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
553,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
554,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
557,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
558,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
562,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
563,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
565,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
566,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
567,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
568,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
572,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
573,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
575,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
576,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
577,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
578,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
580,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
581,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
582,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
584,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
585,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
586,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
588,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
590,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
591,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
592,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
593,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
594,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
595,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
596,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
599,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
600,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
602,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
606,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
609,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
611,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
613,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
617,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
619,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
620,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
626,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
627,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
630,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
636,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
640,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
641,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
644,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
645,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
646,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
647,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
649,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
650,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
652,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
653,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
655,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
657,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
658,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
659,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
661,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
662,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
663,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
665,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
667,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
671,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
672,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
673,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
674,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
676,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
677,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
678,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
680,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
683,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
684,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
685,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
687,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
688,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
690,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
691,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
692,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
693,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
694,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
698,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
699,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
700,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
701,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
702,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
703,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
704,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
705,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
708,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
709,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
711,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
712,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
713,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
714,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
715,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
716,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
717,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
718,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
719,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
721,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
722,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
